order,date,name,total
145,2021-12-14,FALAFEL,7
145,2021-12-14,GRILLED KEBBE,14
145,2021-12-14,MAKDOUS,7
145,2021-12-14,RICE,4
145,2021-12-14,TEA,3
145,2021-12-14,TEA,3
146,2021-12-14,7UP,3
146,2021-12-14,7UP,3
146,2021-12-14,7UP,3
146,2021-12-14,GRILL MIX,14
146,2021-12-14,MEDIUM FRIES,3
146,2021-12-14,RIBS,16
146,2021-12-14,CHICKEN TAWOUK,14
147,2021-12-14,7UP,3
147,2021-12-14,COFFEE,3
147,2021-12-14,FALAFEL,7
147,2021-12-14,KNEFE NABULSIEH,7.5
147,2021-12-14,KNEFE NABULSIEH,7.5
147,2021-12-14,CHICKEN TAWOUK,14
148,2021-12-15,KNEFE NABULSIEH,7
148,2021-12-15,KNEFE NABULSIEH,7
148,2021-12-15,PROMO,-1
148,2021-12-15,PROMO,-1
148,2021-12-15,PROMO,-3
148,2021-12-15,RIBS,14
149,2021-12-15,GRILL MIX,14
149,2021-12-15,WATER,3
150,2021-12-15,FRIED KEBBE,2
151,2021-12-15,PROMO,-5
151,2021-12-15,PROMO,-2
151,2021-12-15,RIZ BAZELLA,7
151,2021-12-15,CHICKEN SHAWARMA,9
152,2021-12-15,FATTOUSH,8
152,2021-12-15,FRIED KEBBE,2
152,2021-12-15,FRIED KEBBE,2
152,2021-12-15,CHICKEN SHAWARMA,9
152,2021-12-15,SHORBAT ADAS,5
153,2021-12-16,FRIED KEBBE,2
154,2021-12-16,COFFEE,3
154,2021-12-16,COFFEE,3
154,2021-12-16,WATER,2
155,2021-12-16,SHORBAT ADAS,5
155,2021-12-16,SHORBAT ADAS,5
155,2021-12-16,SHORBAT ADAS,5
155,2021-12-16,SHORBAT ADAS,5
156,2021-12-16,BAKLAVA,3.5
156,2021-12-16,BAKLAVA,3.5
156,2021-12-16,COFFEE,3
156,2021-12-16,COFFEE,3
156,2021-12-16,WATER,3
157,2021-12-17,COCA COLA,3
157,2021-12-17,GRILL MIX,14
157,2021-12-17,KABBAB HINDI,14
157,2021-12-17,SFIHA,10
158,2021-12-17,COCA COLA,3
158,2021-12-17,COCA COLA,3
159,2021-12-17,KEBBE BI LABAN,14
159,2021-12-17,RIBS,14
159,2021-12-17,TEA,3
159,2021-12-17,TEA,3
160,2021-12-17,COCA COLA,3
160,2021-12-17,FANTA,3
161,2021-12-17,SANDWICH,4
161,2021-12-17,SANDWICH,5
162,2021-12-18,COCA COLA,3
162,2021-12-18,GRILL MIX,14
162,2021-12-18,GRILL MIX,14
162,2021-12-18,HUMMUS,7
162,2021-12-18,ICE TEA,3
163,2021-12-18,COCA COLA,3
163,2021-12-18,COCA COLA,3
163,2021-12-18,COCA COLA,3
163,2021-12-18,COCA COLA,3
163,2021-12-18,KABBAB HINDI,14
163,2021-12-18,KABBAB HINDI,14
163,2021-12-18,KABBAB HINDI,14
163,2021-12-18,KABSA,14
163,2021-12-18,CHICKEN SHAWARMA,18
166,2021-12-18,COFFEE,3
166,2021-12-18,COFFEE,3
166,2021-12-18,FALAFEL,7
166,2021-12-18,GRILL MIX,14
166,2021-12-18,HUMMUS AND BEEF,14
166,2021-12-18,KABSA,14
166,2021-12-18,FRIED KEBBE,14
166,2021-12-18,PROMO,-4
166,2021-12-18,PROMO,-4
166,2021-12-18,PROMO,-4
166,2021-12-18,PROMO,-2
166,2021-12-18,PROMO,-2
166,2021-12-18,PROMO,-2
166,2021-12-18,PROMO,-4
166,2021-12-18,PROMO,-3
166,2021-12-18,SFIHA,10
166,2021-12-18,TABBOULEH,9
166,2021-12-18,TEA,3
166,2021-12-18,TEA,3
166,2021-12-18,TEA,3
166,2021-12-18,VEGETARIEN MIX,9
166,2021-12-18,WATER,3
167,2021-12-18,KABSA,14
167,2021-12-18,LARGE FRIES,4
167,2021-12-18,CHICKEN SHAWARMA,4
167,2021-12-18,CHICKEN TAWOUK,14
167,2021-12-18,SHORBAT ADAS,5
167,2021-12-18,TEA,3
167,2021-12-18,WATER,3
168,2021-12-18,FALAFEL,7
168,2021-12-18,MOUSSAKA,7
168,2021-12-18,CHICKEN SHAWARMA,9
168,2021-12-18,VEGETARIEN MIX,9
169,2021-12-18,7UP,3
169,2021-12-18,COCA COLA,3
169,2021-12-18,FANTA,3
169,2021-12-18,FRIKEH,14
169,2021-12-18,HUMMUS,7
169,2021-12-18,KABBAB HINDI,14
169,2021-12-18,KABSA,14
169,2021-12-18,CHICKEN SHAWARMA,9
169,2021-12-18,TABBOULEH,9
169,2021-12-18,WATER,3
170,2021-12-18,ICE TEA,3
170,2021-12-18,KEBAB,14
170,2021-12-18,CHICKEN SHAWARMA,9
170,2021-12-18,TEA,3
171,2021-12-18,FRIED KEBBE,2
171,2021-12-18,FRIED KEBBE,2
171,2021-12-18,SHORBAT ADAS,5
171,2021-12-18,VEGETARIEN MIX,9
171,2021-12-18,VEGETARIEN MIX,9
171,2021-12-18,WATER,3
172,2021-12-18,PROMO,-4
172,2021-12-18,CHICKEN SHAWARMA,9
173,2021-12-18,7UP,3
173,2021-12-18,COCA COLA,3
173,2021-12-18,COCA COLA,3
173,2021-12-18,GRILL MIX,14
173,2021-12-18,GRILL MIX,14
173,2021-12-18,GRILL MIX,14
173,2021-12-18,VEGETARIEN MIX,9
174,2021-12-18,COCA COLA,3
174,2021-12-18,COCA COLA,3
174,2021-12-18,FATTOUSH,8
174,2021-12-18,GRILL MIX,14
174,2021-12-18,GRILL MIX,14
175,2021-12-18,COCA COLA,3
175,2021-12-18,COCA COLA,3
175,2021-12-18,GRILL MIX,14
175,2021-12-18,RIBS,14
175,2021-12-18,RIBS,16
175,2021-12-18,TABBOULEH,9
175,2021-12-18,WATER,3
176,2021-12-18,CHICKEN SHAWARMA,5
176,2021-12-18,CHICKEN SHAWARMA,5
177,2021-12-18,GRILL MIX,14
177,2021-12-18,TEA,3
177,2021-12-18,TEA,3
178,2021-12-18,GRILL MIX,14
179,2021-12-19,COCA COLA,3
179,2021-12-19,FANTA,3
179,2021-12-19,GRILL MIX,14
179,2021-12-19,GRILL MIX,14
179,2021-12-19,SMALL FRIES,3
179,2021-12-19,SMALL FRIES,3
180,2021-12-19,GRILL MIX,14
180,2021-12-19,KABSA,14
180,2021-12-19,FRIED KEBBE,2
180,2021-12-19,FRIED KEBBE,2
180,2021-12-19,FRIED KEBBE,2
180,2021-12-19,FRIED KEBBE,2
180,2021-12-19,MEDIUM FRIES,3
180,2021-12-19,RIZ W BAMIEH,14
180,2021-12-19,TEA,3
180,2021-12-19,TEA,3
180,2021-12-19,TEA,3
180,2021-12-19,TEA,3
181,2021-12-19,GRILL MIX,14
181,2021-12-19,GRILL MIX,14
181,2021-12-19,KNEFE NABULSIEH,7.5
181,2021-12-19,KNEFE NABULSIEH,7.5
181,2021-12-19,PROMO,-1
181,2021-12-19,PROMO,-1
181,2021-12-19,PROMO,-4
181,2021-12-19,PROMO,-4
181,2021-12-19,PROMO,-9
181,2021-12-19,PROMO,-4
181,2021-12-19,SHORBAT ADAS,5
181,2021-12-19,SHORBAT ADAS,5
181,2021-12-19,VEGETARIEN MIX,9
182,2021-12-19,GRILL MIX,14
182,2021-12-19,RIZ W BAMIEH,14
183,2021-12-19,COCA COLA,3
183,2021-12-19,FALAFEL,7
183,2021-12-19,CHICKEN SHAWARMA,9
183,2021-12-19,WATER,3
184,2021-12-19,FALAFEL,7
184,2021-12-19,SMALL FRIES,3
184,2021-12-19,VEGETARIEN MIX,9
184,2021-12-19,WATER,3
185,2021-12-20,COCA COLA,3
185,2021-12-20,COCA COLA,3
185,2021-12-20,COCA COLA,3
185,2021-12-20,FANTA,3
185,2021-12-20,MEDIUM FRIES,3
185,2021-12-20,CHICKEN SHAWARMA,9
185,2021-12-20,CHICKEN SHAWARMA,9
185,2021-12-20,SHAWARMA SALADE,7
185,2021-12-20,SHORBAT ADAS,5
186,2021-12-20,COCA COLA,3
186,2021-12-20,FOUL,7
186,2021-12-20,VEGETARIEN MIX,9
187,2021-12-20,AYRAN,2
187,2021-12-20,AYRAN,2
187,2021-12-20,COCA COLA,3
187,2021-12-20,FATTOUSH,8
187,2021-12-20,GRILL MIX,14
187,2021-12-20,ICE TEA,3
187,2021-12-20,FRIED KEBBE,2
187,2021-12-20,FRIED KEBBE,2
187,2021-12-20,FRIED KEBBE,2
187,2021-12-20,FRIED KEBBE,2
187,2021-12-20,SHAWARMA SALADE,7
187,2021-12-20,SMALL FRIES,3
187,2021-12-20,SMALL FRIES,3
188,2021-12-20,COCA COLA,3
188,2021-12-20,GRILL MIX,14
188,2021-12-20,RIBS,14
188,2021-12-20,WATER,3
189,2021-12-20,FRIED KEBBE,2
189,2021-12-20,RIZ W BAMIEH,14
190,2021-12-21,LARGE FRIES,4
190,2021-12-21,KEFTA,5
190,2021-12-21,CHICKEN SHAWARMA,4
190,2021-12-21,SHORBAT ADAS,5
190,2021-12-21,WATER,3
191,2021-12-21,KABSA,14
191,2021-12-21,TEA,3
192,2021-12-21,COFFEE,3
192,2021-12-21,FRIED KEBBE,2
192,2021-12-21,FRIED KEBBE,2
192,2021-12-21,KEFTA,5
192,2021-12-21,TABBOULEH,9
193,2021-12-21,7UP,3
193,2021-12-21,COCA COLA,3
193,2021-12-21,COCA COLA,3
193,2021-12-21,COFFEE,3
193,2021-12-21,COFFEE,3
193,2021-12-21,COFFEE,3
193,2021-12-21,FANTA,3
193,2021-12-21,FATTOUSH,8
193,2021-12-21,GRILL MIX,14
193,2021-12-21,GRILL MIX,14
193,2021-12-21,GRILL MIX,14
193,2021-12-21,KNEFE NABULSIEH,7.5
193,2021-12-21,KNEFE NABULSIEH,7.5
193,2021-12-21,SHORBAT ADAS,5
194,2021-12-21,7UP,3
194,2021-12-21,BABA GANNOUJ,7
194,2021-12-21,COCA COLA,3
194,2021-12-21,FATTOUSH,8
194,2021-12-21,GRILL MIX,14
194,2021-12-21,GRILL MIX,14
194,2021-12-21,GRILL MIX,14
194,2021-12-21,HUMMUS,7
194,2021-12-21,KEBBE BI LABAN,14
194,2021-12-21,MUTABBAI,7
194,2021-12-21,TABBOULEH,9
195,2021-12-21,KEBAB,14
195,2021-12-21,CHICKEN TAWOUK,14
195,2021-12-21,TEA,3
195,2021-12-21,TEA,3
195,2021-12-21,VEGETARIEN MIX,9
196,2021-12-21,FANTA,3
196,2021-12-21,ICE TEA,3
196,2021-12-21,CHICKEN TAWOUK,14
196,2021-12-21,CHICKEN TAWOUK,14
197,2021-12-21,CHICKEN TAWOUK,14
197,2021-12-21,CHICKEN TAWOUK,14
197,2021-12-21,WATER,3
198,2021-12-22,COCA COLA,3
198,2021-12-22,COCA COLA,3
198,2021-12-22,FRIED KEBBE,2
198,2021-12-22,FRIED KEBBE,2
198,2021-12-22,FALAFEL,5
198,2021-12-22,FALAFEL,5
199,2021-12-22,COCA COLA,3
199,2021-12-22,COCA COLA,3
199,2021-12-22,FALAFEL,5
199,2021-12-22,FALAFEL,5
199,2021-12-22,FRIED KEBBE,2
199,2021-12-22,FRIED KEBBE,2
200,2021-12-22,COCA COLA,3
200,2021-12-22,COCA COLA,3
200,2021-12-22,FALAFEL,8
200,2021-12-22,SMALL FRIES,3
201,2021-12-22,COFFEE,3
201,2021-12-22,FALAFEL,7
201,2021-12-22,FOUL,7
201,2021-12-22,MUHAMMARA,7
201,2021-12-22,TEA,3
201,2021-12-22,TEA,3
201,2021-12-22,TEA,3
201,2021-12-22,VEGETARIEN MIX,9
202,2021-12-22,FALAFEL,7
202,2021-12-22,HUMMUS,7
202,2021-12-22,KEBAB,14
202,2021-12-22,MEDIUM FRIES,3
202,2021-12-22,MOUSSAKA,7
202,2021-12-22,RIZ W BAMIEH,14
202,2021-12-22,CHICKEN SHAWARMA,9
202,2021-12-22,CHICKEN SHAWARMA,9
202,2021-12-22,CHICKEN SHAWARMA,18
202,2021-12-22,VEGETARIEN MIX,9
202,2021-12-22,WATER,3
202,2021-12-22,WATER,3
203,2021-12-22,MOUSSAKA,7
203,2021-12-22,VEGETARIEN MIX,9
203,2021-12-22,WARAK ENAB,7
204,2021-12-22,GRILL MIX,12
204,2021-12-22,CHICKEN SHAWARMA,4
205,2021-12-22,GRILL MIX,14
205,2021-12-22,KABBAB HINDI,14
205,2021-12-22,KEBBE BI LABAN,14
205,2021-12-22,SHORBAT ADAS,5
205,2021-12-22,SHORBAT ADAS,5
205,2021-12-22,SHORBAT ADAS,5
206,2021-12-22,MORE,8
206,2021-12-22,TABBOULEH,30
207,2021-12-22,COCA COLA,3
207,2021-12-22,COCA COLA,3
207,2021-12-22,FATTOUSH,8
207,2021-12-22,CHICKEN SHAWARMA,9
207,2021-12-22,CHICKEN SHAWARMA,9
208,2021-12-22,FALAFEL,7
208,2021-12-22,MAKDOUS,7
208,2021-12-22,RIZ W BAMIEH,14
208,2021-12-22,SHORBAT ADAS,5
208,2021-12-22,WATER,3
209,2021-12-22,BABA GANNOUJ,7
209,2021-12-22,KABBAB HINDI,14
209,2021-12-22,KABBAB HINDI,14
209,2021-12-22,KNEFE NABULSIEH,7
209,2021-12-22,KNEFE NABULSIEH,7
209,2021-12-22,MUTABBAI,7
209,2021-12-22,OUZI,14
209,2021-12-22,SHORBAT ADAS,5
209,2021-12-22,TABBOULEH,9
209,2021-12-22,WATER,3
210,2021-12-22,GRILL MIX,14
210,2021-12-22,GRILL MIX,14
210,2021-12-22,TEA,3
210,2021-12-22,TEA,3
211,2021-12-22,FANTA,3
211,2021-12-22,GRILL MIX,14
211,2021-12-22,FRIED KEBBE,2
211,2021-12-22,FRIED KEBBE,2
211,2021-12-22,FRIED KEBBE,2
211,2021-12-22,FRIED KEBBE,2
211,2021-12-22,FRIED KEBBE,2
211,2021-12-22,FRIED KEBBE,2
211,2021-12-22,FRIED KEBBE,2
211,2021-12-22,MOUSSAKA,7
211,2021-12-22,SHORBAT ADAS,5
211,2021-12-22,SHORBAT ADAS,5
211,2021-12-22,VEGETARIEN MIX,9
211,2021-12-22,WATER,3
212,2021-12-23,COCA COLA,3
212,2021-12-23,KEBAB,14
212,2021-12-23,SMALL FRIES,3
213,2021-12-23,RIZ W BAMIEH,14
213,2021-12-23,SHORBAT ADAS,5
213,2021-12-23,TABBOULEH,9
213,2021-12-23,VEGETARIEN MIX,9
214,2021-12-24,FALAFEL,5
214,2021-12-24,FOUL,7
214,2021-12-24,ICE TEA,3
214,2021-12-24,ICE TEA,3
214,2021-12-24,CHICKEN SHAWARMA,9
214,2021-12-24,VEGETARIEN MIX,9
214,2021-12-24,VEGETARIEN MIX,9
215,2021-12-24,7UP,3
215,2021-12-24,CHICKEN SHAWARMA,4
216,2021-12-24,COFFEE,2
216,2021-12-24,COFFEE,2
216,2021-12-24,COFFEE,2
217,2021-12-24,MUTABBAI,7
217,2021-12-24,MUTABBAI,7
217,2021-12-24,MUTABBAI,7
217,2021-12-24,MUTABBAI,7
219,2021-12-24,GRILL MIX,14
219,2021-12-24,ICE TEA,3
219,2021-12-24,ICE TEA,3
219,2021-12-24,SHORBAT ADAS,5
220,2021-12-24,FOUL,7
220,2021-12-24,MOUSSAKA,7
220,2021-12-24,MOUSSAKA,7
220,2021-12-24,MOUSSAKA,7
220,2021-12-24,PROMO,-2
220,2021-12-24,PROMO,-2
220,2021-12-24,PROMO,-2
220,2021-12-24,PROMO,-2
220,2021-12-24,PROMO,-4
220,2021-12-24,SOFT,3
220,2021-12-24,SOFT,3
220,2021-12-24,TESKIYE,7.5
220,2021-12-24,TESKIYE,7.5
220,2021-12-24,WATER,2
220,2021-12-24,WATER,2
221,2021-12-24,CHICKEN TAWOUK,6
221,2021-12-24,GRILLED KEBBE,8
221,2021-12-24,SOFT,3
221,2021-12-24,SOFT,3
222,2021-12-24,GRILL MIX,14
222,2021-12-24,KABSA,14
222,2021-12-24,GRILLED KEBBE,8
222,2021-12-24,SHORBAT ADAS,5
223,2021-12-24,CHICKEN SHAWARMA,6
223,2021-12-24,CHICKEN SHAWARMA,6
223,2021-12-24,FATTOUSH,8
223,2021-12-24,SOFT,3
224,2021-12-24,GRILL MIX,14
224,2021-12-24,KEBBE BI LABAN,14
224,2021-12-24,SOFT,3
225,2021-12-25,FALAFEL,7
225,2021-12-25,HUMMUS,7
225,2021-12-25,CHICKEN SHAWARMA,4
226,2021-12-25,CHICKEN SHAWARMA,6
226,2021-12-25,CHICKEN SHAWARMA,9
226,2021-12-25,CHICKEN SHAWARMA,9
226,2021-12-25,FATTOUSH,8
226,2021-12-25,SOFT,3
226,2021-12-25,SOFT,3
226,2021-12-25,TABBOULEH,8
227,2021-12-25,CHICKEN SHAWARMA,9
227,2021-12-25,CHICKEN TAWOUK,12
227,2021-12-25,FRIED KEBBE,2
227,2021-12-25,FRIED KEBBE,2
227,2021-12-25,FRIED KEBBE,2
227,2021-12-25,FRIED KEBBE,2
227,2021-12-25,TABBOULEH,8
227,2021-12-25,TEA,3
227,2021-12-25,TEA,3
228,2021-12-25,CHICKEN SHAWARMA,9
228,2021-12-25,CHICKEN SHAWARMA,9
228,2021-12-25,GRILL MIX,14
228,2021-12-25,ICE TEA,3
228,2021-12-25,RIZ W BAMIEH,14
228,2021-12-25,TEA,3
228,2021-12-25,WATER,2
229,2021-12-25,CHICKEN SHAWARMA,9
229,2021-12-25,CHICKEN TAWOUK,12
229,2021-12-25,FATTOUSH,8
229,2021-12-25,GRILL MIX,14
229,2021-12-25,LAMB,14
229,2021-12-25,SHORBAT ADAS,5
230,2021-12-25,CHICKEN SHAWARMA,6
230,2021-12-25,KABSA,14
231,2021-12-25,CHICKEN SHAWARMA,9
231,2021-12-25,CHICKEN SHAWARMA,9
231,2021-12-25,SOFT,3
231,2021-12-25,SOFT,3
232,2021-12-25,FALAFEL,6
232,2021-12-25,FALAFEL,6
232,2021-12-25,FALAFEL,7
232,2021-12-25,LARGE FRIES,4
232,2021-12-25,SOFT,3
232,2021-12-25,SOFT,3
232,2021-12-25,WATER,2
233,2021-12-25,GRILL MIX,14
233,2021-12-25,KEBBE BI LABAN,14
233,2021-12-25,VEGETARIEN MIX,9
233,2021-12-25,WATER,2
234,2021-12-26,CHICKEN SHAWARMA,9
234,2021-12-26,CHICKEN SHAWARMA,9
234,2021-12-26,LARGE FRIES,4
234,2021-12-26,VEGETARIEN MIX,9
234,2021-12-26,VEGETARIEN MIX,9
234,2021-12-26,WATER,2
235,2021-12-28,CHICKEN SHAWARMA,9
235,2021-12-28,BAKLAVA,5
235,2021-12-28,GRILL MIX,14
235,2021-12-28,RIBS,14
235,2021-12-28,SOFT,3
236,2021-12-28,PERSON,22.5
236,2021-12-28,PERSON,22.5
237,2021-12-28,PERSON,15.5
237,2021-12-28,PERSON,15.5
237,2021-12-28,PERSON,15.5
237,2021-12-28,PERSON,15.5
237,2021-12-28,TEA,3
237,2021-12-28,TEA,3
237,2021-12-28,TEA,3
237,2021-12-28,TEA,3
237,2021-12-28,TEA,3
237,2021-12-28,TEA,3
237,2021-12-28,TEA,3
238,2021-12-28,CHICKEN SHAWARMA,6
238,2021-12-28,CHICKEN TAWOUK,6
238,2021-12-28,TEA,3
238,2021-12-28,WATER,2
240,2021-12-30,CHICKEN SHAWARMA,6
240,2021-12-30,COFFEE,2
240,2021-12-30,SHORBAT ADAS,5
241,2021-12-31,CHICKEN TAWOUK,12
241,2021-12-31,COFFEE,2
241,2021-12-31,HALLOUMI,10
241,2021-12-31,HUMMUS,7
241,2021-12-31,ICE TEA,3
241,2021-12-31,ICE TEA,3
241,2021-12-31,ICE TEA,3
241,2021-12-31,LARGE FRIES,4
241,2021-12-31,MOUSSAKA,7
241,2021-12-31,RIBS,14
241,2021-12-31,LAMB,14
241,2021-12-31,TEA,3
241,2021-12-31,TEA,3
241,2021-12-31,VEGETARIEN MIX,9
241,2021-12-31,WATER,2
241,2021-12-31,WATER,2
242,2021-12-31,CHICKEN SHAWARMA,9
242,2021-12-31,ICE TEA,3
242,2021-12-31,ICE TEA,3
242,2021-12-31,ICE TEA,3
242,2021-12-31,KABSA,14
242,2021-12-31,SHORBAT ADAS,5
242,2021-12-31,TABBOULEH,8
242,2021-12-31,WATER,2
243,2021-12-31,FALAFEL,7
243,2021-12-31,FALAFEL,7
243,2021-12-31,FATTOUSH,8
243,2021-12-31,FATTOUSH,8
243,2021-12-31,FRIED KEBBE,2
243,2021-12-31,FRIED KEBBE,2
243,2021-12-31,FRIED KEBBE,2
243,2021-12-31,FRIED KEBBE,2
243,2021-12-31,FRIED KEBBE,2
243,2021-12-31,FRIED KEBBE,2
243,2021-12-31,FRIED KEBBE,2
243,2021-12-31,GRILL MIX,14
243,2021-12-31,GRILL MIX,14
243,2021-12-31,HUMMUS,7
243,2021-12-31,HUMMUS,7
243,2021-12-31,ICE TEA,3
243,2021-12-31,ICE TEA,3
243,2021-12-31,ICE TEA,3
243,2021-12-31,ICE TEA,3
243,2021-12-31,ICE TEA,3
243,2021-12-31,ICE TEA,3
243,2021-12-31,ICE TEA,3
243,2021-12-31,KABSA,14
243,2021-12-31,KEBBE BI LABAN,14
243,2021-12-31,KEBBE BI LABAN,14
243,2021-12-31,GRILLED KEBBE,8
243,2021-12-31,MARIA,14
243,2021-12-31,MEDIUM FRIES,3
243,2021-12-31,MUTABBAI,7
243,2021-12-31,WARAK ENAB,9
243,2021-12-31,WARAK ENAB,9
243,2021-12-31,WARAK ENAB,9
244,2021-12-31,GRILL MIX,14
244,2021-12-31,GRILL MIX,14
244,2021-12-31,GRILL MIX,14
244,2021-12-31,GRILL MIX,14
244,2021-12-31,MUTABBAI,7
244,2021-12-31,RIBS,16
244,2021-12-31,SOFT,3
244,2021-12-31,SOFT,3
244,2021-12-31,SOFT,3
245,2021-12-31,KABSA,14
245,2021-12-31,KABSA,14
245,2021-12-31,KABSA,14
245,2021-12-31,KABSA,14
246,2021-12-31,GRILL MIX,14
246,2021-12-31,ICE TEA,3
246,2021-12-31,MARIA,14
246,2021-12-31,TABBOULEH,8
246,2021-12-31,VEGETARIEN MIX,9
247,2021-12-31,CHICKEN SHAWARMA,6
247,2021-12-31,CHICKEN SHAWARMA,6
247,2021-12-31,CHICKEN SHAWARMA,6
247,2021-12-31,TEA,3
247,2021-12-31,TEA,3
248,2022-01-01,GRILL MIX,14
248,2022-01-01,GRILL MIX,14
248,2022-01-01,ICE TEA,3
248,2022-01-01,ICE TEA,3
248,2022-01-01,ICE TEA,3
248,2022-01-01,KABSA,14
248,2022-01-01,KEFTA,12
248,2022-01-01,VEGETARIEN MIX,9
249,2022-01-01,FRIED KEBBE,2
249,2022-01-01,FRIED KEBBE,2
249,2022-01-01,FRIED KEBBE,2
249,2022-01-01,FRIED KEBBE,2
249,2022-01-01,FRIED KEBBE,2
249,2022-01-01,FRIED KEBBE,2
249,2022-01-01,FRIED KEBBE,2
249,2022-01-01,KEBBE BI LABAN,14
249,2022-01-01,LARGE FRIES,4
249,2022-01-01,TABBOULEH,8
249,2022-01-01,VEGETARIEN MIX,9
249,2022-01-01,WARAK ENAB,9
250,2022-01-01,KEFTA,6
250,2022-01-01,KEFTA,6
250,2022-01-01,KEFTA,6
250,2022-01-01,KEFTA,6
250,2022-01-01,KEFTA,6
251,2022-01-03,CHICKEN SHAWARMA,6
251,2022-01-03,CHICKEN SHAWARMA,9
251,2022-01-03,FALAFEL,6
251,2022-01-03,PROMO,-1
251,2022-01-03,PROMO,-1
252,2022-01-03,CHICKEN SHAWARMA,9
252,2022-01-03,KABSA,14
253,2022-01-04,FATTOUSH,8
253,2022-01-04,ICE TEA,3
253,2022-01-04,KEFTA,6
254,2022-01-04,FOUL,7
254,2022-01-04,FOUL,7
254,2022-01-04,HUMMUS,7
254,2022-01-04,HUMMUS,7
254,2022-01-04,TEA,3
254,2022-01-04,TEA,3
255,2022-01-04,CHICKEN SHAWARMA,9
255,2022-01-04,GRILL MIX,14
255,2022-01-04,GRILL MIX,14
255,2022-01-04,SOFT,3
255,2022-01-04,SOFT,3
255,2022-01-04,SOFT,3
255,2022-01-04,TABBOULEH,8
256,2022-01-04,SOFT,3
256,2022-01-04,SOFT,3
257,2022-01-04,CHICKEN SHAWARMA,9
258,2022-01-04,LAMB,14
258,2022-01-04,SOFT,3
258,2022-01-04,VEGETARIEN MIX,9
258,2022-01-04,WATER,2
259,2022-01-04,GRILL MIX,14
259,2022-01-04,GRILL MIX,14
259,2022-01-04,KABSA,14
259,2022-01-04,OUZI,14
259,2022-01-04,SOFT,3
259,2022-01-04,SOFT,3
259,2022-01-04,SOFT,3
259,2022-01-04,VEGETARIEN MIX,9
259,2022-01-04,WARAK ENAB,9
260,2022-01-04,GRILL MIX,14
260,2022-01-04,HUMMUS,7
260,2022-01-04,KEFTA,12
260,2022-01-04,KEFTA,12
260,2022-01-04,MUTABBAI,7
261,2022-01-04,FATTOUSH,8
261,2022-01-04,GRILL MIX,14
261,2022-01-04,KABSA,14
261,2022-01-04,KEBBE BI LABAN,14
261,2022-01-04,GRILLED KEBBE,8
261,2022-01-04,LARGE FRIES,4
261,2022-01-04,SOFT,3
261,2022-01-04,SOFT,3
261,2022-01-04,SOFT,3
261,2022-01-04,VEGETARIEN MIX,9
261,2022-01-04,WARAK ENAB,9
262,2022-01-04,LAMB,14
262,2022-01-04,SOFT,3
262,2022-01-04,TABBOULEH,8
262,2022-01-04,TEA,3
263,2022-01-04,KEBBAB HINDI,14
263,2022-01-04,KEFTA,12
263,2022-01-04,LAMB,14
263,2022-01-04,SOFT,3
263,2022-01-04,SOFT,3
263,2022-01-04,TABBOULEH,8
264,2022-01-04,GRILL MIX,14
264,2022-01-04,ICE TEA,3
264,2022-01-04,MAKDOUS,7
264,2022-01-04,WARAK ENAB,9
264,2022-01-04,WATER,2
265,2022-01-04,CHICKEN SHAWARMA,9
265,2022-01-04,GRILL MIX,14
265,2022-01-04,KEBBAB HINDI,14
265,2022-01-04,SOFT,3
265,2022-01-04,SOFT,3
266,2022-01-05,RIBS,14
266,2022-01-05,VEGETARIEN MIX,9
266,2022-01-05,WATER,2
267,2022-01-05,CHICKEN SHAWARMA,6
267,2022-01-05,FALAFEL,6
267,2022-01-05,FRIED KEBBE,2
267,2022-01-05,FRIED KEBBE,2
267,2022-01-05,TEA,3
267,2022-01-05,WATER,2
268,2022-01-05,ICE TEA,3
268,2022-01-05,SOFT,3
268,2022-01-05,VEGETARIEN MIX,9
268,2022-01-05,VEGETARIEN MIX,9
269,2022-01-05,CHICKEN TAWOUK,12
269,2022-01-05,FATTOUSH,8
269,2022-01-05,GRILL MIX,14
269,2022-01-05,SOFT,3
270,2022-01-05,BAKLAVA,3
270,2022-01-05,BAKLAVA,3
270,2022-01-05,CHICKEN SHAWARMA,9
270,2022-01-05,GRILL MIX,14
270,2022-01-05,KABSA,14
270,2022-01-05,RIBS,14
270,2022-01-05,SOFT,3
270,2022-01-05,SOFT,3
270,2022-01-05,TEA,3
270,2022-01-05,TEA,3
270,2022-01-05,WATER,2
271,2022-01-05,HUMMUS,7
271,2022-01-05,KEFTA,12
271,2022-01-05,KEFTA,12
271,2022-01-05,MUTABBAI,7
272,2022-01-05,COFFEE,2
272,2022-01-05,COFFEE,2
272,2022-01-05,COFFEE,2
273,2022-01-05,GRILL MIX,14
273,2022-01-05,MOUSSAKA,7
273,2022-01-05,SOFT,3
273,2022-01-05,SOFT,3
274,2022-01-05,SOFT,3
274,2022-01-05,SOFT,3
274,2022-01-05,SOFT,3
274,2022-01-05,SOFT,3
275,2022-01-05,CHICKEN SHAWARMA,9
275,2022-01-05,KABSA,14
275,2022-01-05,LARGE FRIES,4
275,2022-01-05,RIZ BAZELLA,7
275,2022-01-05,SOFT,3
275,2022-01-05,SOFT,3
275,2022-01-05,WATER,2
276,2022-01-05,CHICKEN SHAWARMA,9
276,2022-01-05,CHICKEN SHAWARMA,9
